Num_ordine,Linea_Num_Ordine,ID_Prodotto,ID_Rivenditore,Quant,Prezzo_Unitario,Totale_Vendita,Costo_Totale
SO43861,27,215,584,3,20.19,60.57,36.0800
SO43862,1,344,99,4,2039.99,8159.96,7648.6200
SO43862,2,292,99,1,818.70,818.70,706.8100
SO43862,3,350,99,3,2024.99,6074.97,5694.2800
SO43862,4,346,99,4,2039.99,8159.96,7648.6200
SO43862,5,304,99,2,714.70,1429.40,1234.0600
SO43862,6,307,99,2,722.59,1445.18,1247.6800
SO43862,7,347,99,2,2039.99,4079.98,3824.3100
SO43862,8,300,99,1,809.76,809.76,699.0900
SO43862,9,218,99,4,5.70,22.80,13.5900
SO43863,1,319,471,1,874.79,874.79,884.7100
SO43863,2,223,471,1,5.19,5.19,5.7100
SO43863,3,322,471,1,419.46,419.46,413.1500
SO43863,4,326,471,1,419.46,419.46,413.1500
SO43864,1,345,384,5,2039.99,10199.95,9560.7700
SO43864,2,304,384,1,714.70,714.70,617.0300
SO43864,3,292,384,2,818.70,1637.40,1413.6200
SO43864,4,351,384,2,2024.99,4049.98,3796.1900
SO43864,5,349,384,4,2024.99,8099.96,7592.3800
SO43864,6,307,384,1,722.59,722.59,623.8400
SO43864,7,344,384,2,2039.99,4079.98,3824.3100
SO43864,8,346,384,4,2039.99,8159.96,7648.6200
SO43864,9,300,384,1,809.76,809.76,699.0900
SO43865,1,319,328,1,874.79,874.79,884.7100
SO43865,2,342,328,2,419.46,838.92,826.2900
SO43865,3,314,328,1,2146.96,2146.96,2171.2900
SO43865,4,322,328,4,419.46,1677.84,1652.5900
SO43865,5,262,328,1,183.94,183.94,181.4900
SO43865,6,270,328,4,183.94,735.76,725.9400
SO43865,7,326,328,1,419.46,419.46,413.1500
SO43865,8,328,328,2,419.46,838.92,826.2900
SO43865,9,232,328,5,28.84,144.20,158.6200
SO43865,10,285,328,1,178.58,178.58,176.2000
SO43865,11,223,328,3,5.19,15.57,17.1200
SO43865,12,332,328,3,419.46,1258.38,1239.4400
SO43865,13,324,328,3,419.46,1258.38,1239.4400
SO43865,14,315,328,3,874.79,2624.37,2654.1200
SO43866,1,344,289,1,2039.99,2039.99,1912.1500
SO43866,2,350,289,1,2024.99,2024.99,1898.0900
SO43866,3,218,289,2,5.70,11.40,6.7900
SO43867,1,215,145,1,20.19,20.19,12.0300
SO43867,2,347,145,1,2039.99,2039.99,1912.1500
SO43867,3,349,145,2,2024.99,4049.98,3796.1900
SO43867,4,232,145,2,28.84,57.68,63.4500
SO43867,5,346,145,2,2039.99,4079.98,3824.3100
SO43867,6,218,145,2,5.70,11.40,6.7900
SO43867,7,229,145,3,28.84,86.52,95.1700
SO43867,8,344,145,4,2039.99,8159.96,7648.6200
SO43867,9,220,145,2,20.19,40.38,24.0600
SO43867,10,212,145,1,20.19,20.19,12.0300
SO43867,11,351,145,2,2024.99,4049.98,3796.1900
SO43867,12,223,145,4,5.19,20.76,22.8200
SO43867,13,296,145,2,714.70,1429.40,1234.0600
SO43867,14,307,145,1,722.59,722.59,623.8400
SO43867,15,293,145,3,722.59,2167.77,1871.5200
SO43867,16,292,145,2,818.70,1637.40,1413.6200
SO43867,17,350,145,2,2024.99,4049.98,3796.1900
SO43867,18,235,145,1,28.84,28.84,31.7200
SO43868,1,310,478,1,2146.96,2146.96,2171.2900
SO43869,1,304,650,1,714.70,714.70,617.0300
SO43869,2,348,650,5,2024.99,10124.95,9490.4700
SO43869,3,350,650,2,2024.99,4049.98,3796.1900
SO43869,4,300,650,2,809.76,1619.52,1398.1900
SO43869,5,344,650,5,2039.99,10199.95,9560.7700
SO43869,6,345,650,4,2039.99,8159.96,7648.6200
SO43869,7,296,650,1,714.70,714.70,617.0300
SO43869,8,347,650,1,2039.99,2039.99,1912.1500
SO43869,9,351,650,5,2024.99,10124.95,9490.4700
SO43869,10,293,650,2,722.59,1445.18,1247.6800
SO43870,1,322,107,3,419.46,1258.38,1239.4400
SO43870,2,326,107,2,419.46,838.92,826.2900
SO43870,3,232,107,3,28.84,86.52,95.1700
SO43870,4,342,107,3,419.46,1258.38,1239.4400
SO43870,5,319,107,1,874.79,874.79,884.7100
SO43871,1,223,527,1,5.19,5.19,5.7100
SO43871,2,324,527,1,419.46,419.46,413.1500
SO43871,3,270,527,2,183.94,367.88,362.9700
SO43871,4,212,527,2,20.19,40.38,24.0600
SO43871,5,319,527,1,874.79,874.79,884.7100
SO43871,6,262,527,1,183.94,183.94,181.4900
SO43871,7,326,527,1,419.46,419.46,413.1500
SO43871,8,232,527,2,28.84,57.68,63.4500
SO43871,9,315,527,3,874.79,2624.37,2654.1200
SO43871,10,314,527,1,2146.96,2146.96,2171.2900
SO43871,11,215,527,4,20.19,80.76,48.1100
SO43871,12,322,527,2,419.46,838.92,826.2900
SO43871,13,342,527,3,419.46,1258.38,1239.4400
SO43871,14,220,527,4,20.19,80.76,48.1100
SO43872,1,328,240,1,419.46,419.46,413.1500
SO43872,2,215,240,1,20.19,20.19,12.0300
SO43872,3,319,240,3,874.79,2624.37,2654.1200
SO43872,4,317,240,2,874.79,1749.58,1769.4200
SO43872,5,332,240,1,419.46,419.46,413.1500
SO43872,6,220,240,2,20.19,40.38,24.0600
SO43872,7,212,240,4,20.19,80.76,48.1100
SO43872,8,262,240,2,183.94,367.88,362.9700
SO43872,9,275,240,1,356.90,356.90,352.1400
SO43872,10,285,240,1,178.58,178.58,176.2000
SO43872,11,314,240,1,2146.96,2146.96,2171.2900
SO43872,12,315,240,2,874.79,1749.58,1769.4200
SO43872,13,316,240,1,874.79,874.79,884.7100
SO43872,14,235,240,4,28.84,115.36,126.9000
SO43872,15,322,240,1,419.46,419.46,413.1500
SO43872,16,223,240,4,5.19,20.76,22.8200
SO43873,1,342,78,6,419.46,2516.76,2478.8800
SO43873,2,330,78,2,419.46,838.92,826.2900
SO43873,3,310,78,2,2146.96,4293.92,4342.5900
SO43873,4,264,78,5,183.94,919.70,907.4300
SO43873,5,270,78,5,183.94,919.70,907.4300
SO43873,6,316,78,1,874.79,874.79,884.7100
SO43873,7,285,78,1,178.58,178.58,176.2000
SO43873,8,334,78,3,419.46,1258.38,1239.4400
SO43873,9,253,78,3,178.58,535.74,528.6000
SO43873,10,319,78,5,874.79,4373.95,4423.5400
SO43873,11,322,78,5,419.46,2097.30,2065.7300
SO43873,12,276,78,3,356.90,1070.70,1056.4200
SO43873,13,338,78,2,419.46,838.92,826.2900
SO43873,14,317,78,1,874.79,874.79,884.7100
SO43873,15,212,78,5,20.19,100.95,60.1400
SO43873,16,332,78,1,419.46,419.46,413.1500
SO43873,17,220,78,2,20.19,40.38,24.0600
SO43873,18,315,78,6,874.79,5248.74,5308.2500
SO43873,19,272,78,3,183.94,551.82,544.4600
SO43873,20,324,78,6,419.46,2516.76,2478.8800
SO43873,21,328,78,5,419.46,2097.30,2065.7300
SO43873,22,235,78,1,28.84,28.84,31.7200
SO43873,23,232,78,5,28.84,144.20,158.6200
SO43873,24,229,78,1,28.84,28.84,31.7200
SO43873,25,326,78,4,419.46,1677.84,1652.5900
SO43873,26,262,78,2,183.94,367.88,362.9700
SO43873,27,314,78,2,2146.96,4293.92,4342.5900
SO43873,28,275,78,6,356.90,2141.40,2112.8400
SO43874,1,328,22,1,419.46,419.46,413.1500
SO43875,1,351,278,6,2024.99,12149.94,11388.5700
SO43875,2,304,278,2,714.70,1429.40,1234.0600
SO43875,3,292,278,1,818.70,818.70,706.8100
SO43875,4,218,278,2,5.70,11.40,6.7900
SO43875,5,232,278,2,28.84,57.68,63.4500
SO43875,6,347,278,7,2039.99,14279.93,13385.0800
SO43875,7,344,278,6,2039.99,12239.94,11472.9300
SO43875,8,212,278,2,20.19,40.38,24.0600
SO43875,9,307,278,5,722.59,3612.95,3119.2000
SO43875,10,346,278,12,1971.99,23663.88,22945.8500
SO43875,11,300,278,1,809.76,809.76,699.0900
SO43875,12,348,278,13,1957.49,25447.37,24675.2300
SO43875,13,345,278,2,2039.99,4079.98,3824.3100
SO43875,14,349,278,8,2024.99,16199.92,15184.7600
SO43875,15,296,278,2,714.70,1429.40,1234.0600
SO43875,16,223,278,2,5.19,10.38,11.4100
SO43875,17,350,278,2,2024.99,4049.98,3796.1900
SO43875,18,235,278,3,28.84,86.52,95.1700
SO43875,19,215,278,5,20.19,100.95,60.1400
SO43875,20,293,278,3,722.59,2167.77,1871.5200
SO43875,21,229,278,2,28.84,57.68,63.4500
SO43876,1,326,270,2,419.46,838.92,826.2900
SO43876,2,319,270,1,874.79,874.79,884.7100
SO43876,3,328,270,3,419.46,1258.38,1239.4400
SO43876,4,315,270,2,874.79,1749.58,1769.4200
SO43876,5,262,270,2,183.94,367.88,362.9700
SO43876,6,324,270,2,419.46,838.92,826.2900
SO43876,7,342,270,2,419.46,838.92,826.2900
SO43876,8,270,270,2,183.94,367.88,362.9700
SO43877,1,232,73,4,28.84,115.36,126.9000
SO43877,2,215,73,2,20.19,40.38,24.0600
SO43877,3,218,73,5,5.70,28.50,16.9800
SO43877,4,344,73,3,2039.99,6119.97,5736.4600
SO43877,5,348,73,2,2024.99,4049.98,3796.1900
SO43877,6,347,73,4,2039.99,8159.96,7648.6200
SO43877,7,351,73,1,2024.99,2024.99,1898.0900
SO43877,8,235,73,1,28.84,28.84,31.7200
SO43877,9,220,73,1,20.19,20.19,12.0300
SO43877,10,212,73,2,20.19,40.38,24.0600
SO43878,1,345,144,1,2039.99,2039.99,1912.1500
SO43878,2,344,144,1,2039.99,2039.99,1912.1500
SO43879,1,326,569,3,419.46,1258.38,1239.4400
SO43879,2,328,569,2,419.46,838.92,826.2900
SO43879,3,322,569,3,419.46,1258.38,1239.4400
SO43879,4,330,569,2,419.46,838.92,826.2900
SO43879,5,232,569,2,28.84,57.68,63.4500
SO43879,6,262,569,4,183.94,735.76,725.9400
SO43879,7,229,569,4,28.84,115.36,126.9000
SO43879,8,342,569,4,419.46,1677.84,1652.5900
SO43879,9,272,569,3,183.94,551.82,544.4600
SO43879,10,315,569,2,874.79,1749.58,1769.4200
SO43879,11,264,569,2,183.94,367.88,362.9700
SO43879,12,235,569,1,28.84,28.84,31.7200
SO43879,13,334,569,2,419.46,838.92,826.2900
SO43879,14,332,569,3,419.46,1258.38,1239.4400
SO43879,15,270,569,3,183.94,551.82,544.4600
SO43879,16,338,569,1,419.46,419.46,413.1500
SO43879,17,215,569,5,20.19,100.95,60.1400
SO43879,18,319,569,3,874.79,2624.37,2654.1200
SO43879,19,317,569,1,874.79,874.79,884.7100
SO43879,20,285,569,3,178.58,535.74,528.6000
SO43879,21,316,569,2,874.79,1749.58,1769.4200
SO43879,22,212,569,4,20.19,80.76,48.1100
SO43879,23,220,569,5,20.19,100.95,60.1400
SO43879,24,253,569,5,178.58,892.90,881.0000
SO43879,25,314,569,1,2146.96,2146.96,2171.2900
SO43879,26,223,569,13,5.01,65.13,74.1700
SO43880,1,322,336,3,419.46,1258.38,1239.4400
SO43880,2,316,336,2,874.79,1749.58,1769.4200
SO43880,3,326,336,3,419.46,1258.38,1239.4400
SO43880,4,342,336,3,419.46,1258.38,1239.4400
SO43880,5,334,336,1,419.46,419.46,413.1500
SO43880,6,285,336,1,178.58,178.58,176.2000
SO43880,7,275,336,1,356.90,356.90,352.1400
SO43880,8,314,336,2,2146.96,4293.92,4342.5900
SO43880,9,317,336,2,874.79,1749.58,1769.4200
SO43880,10,262,336,2,183.94,367.88,362.9700
SO43880,11,319,336,2,874.79,1749.58,1769.4200
SO43880,12,330,336,1,419.46,419.46,413.1500
SO43880,13,338,336,1,419.46,419.46,413.1500
SO43881,1,349,346,2,2024.99,4049.98,3796.1900
SO43881,2,351,346,2,2024.99,4049.98,3796.1900
SO43881,3,345,346,5,2039.99,10199.95,9560.7700
SO43881,4,347,346,3,2039.99,6119.97,5736.4600
SO43881,5,350,346,3,2024.99,6074.97,5694.2800
SO43881,6,229,346,2,28.84,57.68,63.4500
SO43881,7,346,346,4,2039.99,8159.96,7648.6200
SO43881,8,218,346,21,5.23,109.83,71.3200
SO43882,1,351,335,1,2024.99,2024.99,1898.0900
SO43883,1,264,684,2,183.94,367.88,362.9700
SO43883,2,275,684,1,356.90,356.90,352.1400
SO43883,3,328,684,2,419.46,838.92,826.2900
SO43883,4,338,684,1,419.46,419.46,413.1500
SO43883,5,342,684,2,419.46,838.92,826.2900
SO43883,6,223,684,2,5.19,10.38,11.4100
SO43883,7,322,684,2,419.46,838.92,826.2900
SO43883,8,253,684,1,178.58,178.58,176.2000
SO43883,9,262,684,1,183.94,183.94,181.4900
SO43883,10,285,684,3,178.58,535.74,528.6000
SO43883,11,310,684,1,2146.96,2146.96,2171.2900
SO43883,12,326,684,3,419.46,1258.38,1239.4400
SO43883,13,319,684,3,874.79,2624.37,2654.1200
SO43883,14,315,684,2,874.79,1749.58,1769.4200
SO43883,15,324,684,2,419.46,838.92,826.2900
SO43883,16,314,684,2,2146.96,4293.92,4342.5900
SO43883,17,332,684,2,419.46,838.92,826.2900
SO43884,1,304,623,3,714.70,2144.10,1851.0800
SO43884,2,215,623,4,20.19,80.76,48.1100
SO43884,3,300,623,3,809.76,2429.28,2097.2800
SO43884,4,232,623,10,28.84,288.40,317.2400
SO43884,5,350,623,10,2024.99,20249.90,18980.9400
SO43884,6,349,623,5,2024.99,10124.95,9490.4700
SO43884,7,346,623,5,2039.99,10199.95,9560.7700
SO43884,8,292,623,3,818.70,2456.10,2120.4300
SO43884,9,220,623,5,20.19,100.95,60.1400
SO43884,10,351,623,4,2024.99,8099.96,7592.3800
SO43884,11,235,623,6,28.84,173.04,190.3500
SO43884,12,307,623,1,722.59,722.59,623.8400
SO43884,13,344,623,8,2039.99,16319.92,15297.2400
SO43884,14,223,623,8,5.19,41.52,45.6400
SO43884,15,348,623,2,2024.99,4049.98,3796.1900
SO43884,16,296,623,3,714.70,2144.10,1851.0800
SO43884,17,345,623,14,1971.99,27607.86,26770.1600
SO43884,18,212,623,4,20.19,80.76,48.1100
SO43884,19,347,623,4,2039.99,8159.96,7648.6200
SO43884,20,218,623,4,5.70,22.80,13.5900
SO43884,21,293,623,1,722.59,722.59,623.8400
SO43884,22,229,623,1,28.84,28.84,31.7200
SO43885,1,219,492,4,5.70,22.80,13.5900
SO43885,2,218,492,8,5.70,45.60,27.1700
SO43886,1,315,317,2,874.79,1749.58,1769.4200
SO43886,2,328,317,1,419.46,419.46,413.1500
SO43886,3,264,317,2,183.94,367.88,362.9700
SO43886,4,338,317,1,419.46,419.46,413.1500
SO43886,5,317,317,2,874.79,1749.58,1769.4200
SO43886,6,220,317,3,20.19,60.57,36.0800
SO43886,7,223,317,6,5.19,31.14,34.2300
SO43886,8,215,317,1,20.19,20.19,12.0300
SO43886,9,319,317,2,874.79,1749.58,1769.4200
SO43886,10,342,317,2,419.46,838.92,826.2900
SO43886,11,322,317,5,419.46,2097.30,2065.7300
SO43886,12,276,317,1,356.90,356.90,352.1400
SO43886,13,235,317,1,28.84,28.84,31.7200
SO43886,14,272,317,1,183.94,183.94,181.4900
SO43886,15,316,317,1,874.79,874.79,884.7100
SO43886,16,253,317,1,178.58,178.58,176.2000
SO43886,17,229,317,5,28.84,144.20,158.6200
SO43886,18,334,317,1,419.46,419.46,413.1500
SO43886,19,326,317,3,419.46,1258.38,1239.4400
SO43886,20,314,317,2,2146.96,4293.92,4342.5900
SO43886,21,232,317,4,28.84,115.36,126.9000
SO43887,1,332,548,1,419.46,419.46,413.1500
SO43888,1,330,136,1,419.46,419.46,413.1500
SO43888,2,316,136,1,874.79,874.79,884.7100
SO43888,3,285,136,2,178.58,357.16,352.4000
SO43888,4,262,136,1,183.94,183.94,181.4900
SO43888,5,338,136,1,419.46,419.46,413.1500
SO43888,6,322,136,2,419.46,838.92,826.2900
SO43888,7,314,136,1,2146.96,2146.96,2171.2900
SO43888,8,317,136,2,874.79,1749.58,1769.4200
SO43888,9,315,136,5,874.79,4373.95,4423.5400
SO43888,10,342,136,2,419.46,838.92,826.2900
SO43888,11,272,136,2,183.94,367.88,362.9700
SO43888,12,328,136,2,419.46,838.92,826.2900
SO43888,13,332,136,2,419.46,838.92,826.2900
SO43888,14,264,136,1,183.94,183.94,181.4900
SO43889,1,351,661,1,2024.99,2024.99,1898.0900
SO43889,2,235,661,2,28.84,57.68,63.4500
SO43890,1,344,354,5,2039.99,10199.95,9560.7700
SO43890,2,350,354,2,2024.99,4049.98,3796.1900
SO43890,3,346,354,7,2039.99,14279.93,13385.0800
SO43890,4,347,354,2,2039.99,4079.98,3824.3100
SO43890,5,293,354,3,722.59,2167.77,1871.5200
SO43890,6,345,354,5,2039.99,10199.95,9560.7700
SO43890,7,349,354,2,2024.99,4049.98,3796.1900
SO43890,8,307,354,1,722.59,722.59,623.8400
SO43890,9,304,354,1,714.70,714.70,617.0300
SO43890,10,348,354,8,2024.99,16199.92,15184.7600
SO43890,11,218,354,4,5.70,22.80,13.5900
SO43890,12,351,354,3,2024.99,6074.97,5694.2800
SO43890,13,300,354,3,809.76,2429.28,2097.2800
SO43891,1,348,29,2,2024.99,4049.98,3796.1900
SO43891,2,219,29,2,5.70,11.40,6.7900
SO43891,3,351,29,1,2024.99,2024.99,1898.0900
SO43891,4,346,29,3,2039.99,6119.97,5736.4600
SO43891,5,344,29,3,2039.99,6119.97,5736.4600
SO43891,6,218,29,4,5.70,22.80,13.5900
SO43891,7,349,29,2,2024.99,4049.98,3796.1900
SO43891,8,345,29,3,2039.99,6119.97,5736.4600
SO43891,9,350,29,2,2024.99,4049.98,3796.1900
SO43892,1,326,167,2,419.46,838.92,826.2900
SO43892,2,232,167,3,28.84,86.52,95.1700
SO43892,3,314,167,2,2146.96,4293.92,4342.5900
SO43892,4,223,167,3,5.19,15.57,17.1200
SO43892,5,328,167,2,419.46,838.92,826.2900
SO43892,6,322,167,5,419.46,2097.30,2065.7300
SO43892,7,270,167,1,183.94,183.94,181.4900
SO43892,8,220,167,2,20.19,40.38,24.0600
SO43892,9,315,167,2,874.79,1749.58,1769.4200
SO43892,10,342,167,3,419.46,1258.38,1239.4400
SO43892,11,324,167,4,419.46,1677.84,1652.5900
SO43892,12,319,167,3,874.79,2624.37,2654.1200
SO43892,13,332,167,2,419.46,838.92,826.2900
SO43893,1,342,370,1,419.46,419.46,413.1500
SO43894,1,219,559,3,5.70,17.10,10.1900
SO43894,2,350,559,2,2024.99,4049.98,3796.1900
SO43894,3,348,559,3,2024.99,6074.97,5694.2800
SO43894,4,349,559,4,2024.99,8099.96,7592.3800
SO43894,5,218,559,8,5.70,45.60,27.1700
SO43894,6,351,559,5,2024.99,10124.95,9490.4700
SO43894,7,344,559,2,2039.99,4079.98,3824.3100
SO43895,1,223,469,6,5.19,31.14,34.2300
SO43895,2,220,469,2,20.19,40.38,24.0600
SO43895,3,307,469,2,722.59,1445.18,1247.6800
SO43895,4,229,469,2,28.84,57.68,63.4500
SO43895,5,235,469,4,28.84,115.36,126.9000
SO43895,6,304,469,1,714.70,714.70,617.0300
SO43895,7,296,469,1,714.70,714.70,617.0300
SO43895,8,344,469,2,2039.99,4079.98,3824.3100
SO43895,9,351,469,4,2024.99,8099.96,7592.3800
SO43895,10,300,469,1,809.76,809.76,699.0900
SO43895,11,348,469,2,2024.99,4049.98,3796.1900
SO43895,12,345,469,2,2039.99,4079.98,3824.3100
SO43895,13,349,469,4,2024.99,8099.96,7592.3800
SO43895,14,212,469,3,20.19,60.57,36.0800
SO43895,15,215,469,3,20.19,60.57,36.0800
SO43896,1,319,256,1,874.79,874.79,884.7100
SO43896,2,342,256,1,419.46,419.46,413.1500
SO43896,3,322,256,3,419.46,1258.38,1239.4400
SO43896,4,326,256,4,419.46,1677.84,1652.5900
SO43896,5,232,256,4,28.84,115.36,126.9000
SO43897,1,235,312,2,28.84,57.68,63.4500
SO43897,2,345,312,5,2039.99,10199.95,9560.7700
SO43897,3,351,312,2,2024.99,4049.98,3796.1900
SO43897,4,350,312,4,2024.99,8099.96,7592.3800
SO43897,5,348,312,2,2024.99,4049.98,3796.1900
SO43897,6,218,312,10,5.70,57.00,33.9600
SO43897,7,232,312,2,28.84,57.68,63.4500
SO43897,8,212,312,4,20.19,80.76,48.1100
SO43897,9,344,312,6,2039.99,12239.94,11472.9300
SO43897,10,349,312,5,2024.99,10124.95,9490.4700
SO43897,11,215,312,4,20.19,80.76,48.1100
SO43897,12,220,312,4,20.19,80.76,48.1100
SO43897,13,347,312,1,2039.99,2039.99,1912.1500
SO43897,14,223,312,3,5.19,15.57,17.1200
SO43898,1,342,84,13,405.48,5271.24,5370.9000
SO43898,2,338,84,3,419.46,1258.38,1239.4400
SO43898,3,316,84,4,874.79,3499.16,3538.8300
SO43898,4,235,84,2,28.84,57.68,63.4500
SO43898,5,223,84,7,5.19,36.33,39.9400
SO43898,6,315,84,1,874.79,874.79,884.7100
SO43898,7,212,84,5,20.19,100.95,60.1400
SO43898,8,262,84,2,183.94,367.88,362.9700
SO43898,9,220,84,6,20.19,121.14,72.1700
SO43898,10,314,84,3,2146.96,6440.88,6513.8800
SO43898,11,215,84,8,20.19,161.52,96.2200
SO43898,12,322,84,3,419.46,1258.38,1239.4400
SO43898,13,232,84,11,27.88,306.68,348.9700
SO43898,14,330,84,2,419.46,838.92,826.2900
SO43898,15,270,84,4,183.94,735.76,725.9400
SO43898,16,275,84,3,356.90,1070.70,1056.4200
SO43898,17,317,84,2,874.79,1749.58,1769.4200
SO43898,18,319,84,10,874.79,8747.90,8847.0800
SO43898,19,229,84,3,28.84,86.52,95.1700
SO43898,20,332,84,8,419.46,3355.68,3305.1700
SO43898,21,285,84,2,178.58,357.16,352.4000
SO43898,22,264,84,2,183.94,367.88,362.9700
SO43898,23,326,84,7,419.46,2936.22,2892.0200
SO43898,24,324,84,5,419.46,2097.30,2065.7300
SO43898,25,253,84,5,178.58,892.90,881.0000
SO43898,26,310,84,2,2146.96,4293.92,4342.5900
SO43898,27,328,84,6,419.46,2516.76,2478.8800
SO43898,28,334,84,3,419.46,1258.38,1239.4400
SO43899,1,235,364,2,28.84,57.68,63.4500
SO43899,2,324,364,1,419.46,419.46,413.1500
SO43899,3,332,364,2,419.46,838.92,826.2900
SO43899,4,285,364,2,178.58,357.16,352.4000
SO43899,5,322,364,1,419.46,419.46,413.1500
SO43899,6,316,364,2,874.79,1749.58,1769.4200
SO43899,7,314,364,1,2146.96,2146.96,2171.2900
SO43899,8,275,364,1,356.90,356.90,352.1400
SO43899,9,319,364,2,874.79,1749.58,1769.4200
SO43899,10,342,364,2,419.46,838.92,826.2900
SO43899,11,326,364,1,419.46,419.46,413.1500
SO43899,12,328,364,2,419.46,838.92,826.2900
SO43899,13,315,364,2,874.79,1749.58,1769.4200
SO43900,1,344,422,4,2039.99,8159.96,7648.6200
SO43900,2,219,422,4,5.70,22.80,13.5900
SO43900,3,345,422,2,2039.99,4079.98,3824.3100
SO43900,4,349,422,2,2024.99,4049.98,3796.1900
SO43900,5,218,422,8,5.70,45.60,27.1700
SO43900,6,350,422,1,2024.99,2024.99,1898.0900
SO43900,7,346,422,3,2039.99,6119.97,5736.4600
SO43900,8,351,422,2,2024.99,4049.98,3796.1900
SO43900,9,348,422,3,2024.99,6074.97,5694.2800
SO43901,1,345,385,3,2039.99,6119.97,5736.4600
SO43901,2,346,385,3,2039.99,6119.97,5736.4600
SO43901,3,220,385,1,20.19,20.19,12.0300
SO43901,4,344,385,2,2039.99,4079.98,3824.3100
SO43901,5,349,385,1,2024.99,2024.99,1898.0900
SO43901,6,218,385,5,5.70,28.50,16.9800
SO43901,7,232,385,6,28.84,173.04,190.3500
SO43901,8,215,385,3,20.19,60.57,36.0800
SO43901,9,212,385,2,20.19,40.38,24.0600
SO43901,10,348,385,2,2024.99,4049.98,3796.1900
SO43902,1,229,566,1,28.84,28.84,31.7200
SO43902,2,351,566,2,2024.99,4049.98,3796.1900
SO43902,3,347,566,3,2039.99,6119.97,5736.4600
SO43902,4,292,566,1,818.70,818.70,706.8100
SO43902,5,307,566,5,722.59,3612.95,3119.2000
SO43902,6,232,566,6,28.84,173.04,190.3500
SO43902,7,344,566,3,2039.99,6119.97,5736.4600
SO43902,8,346,566,2,2039.99,4079.98,3824.3100
SO43902,9,350,566,6,2024.99,12149.94,11388.5700
SO43902,10,349,566,2,2024.99,4049.98,3796.1900
SO43902,11,348,566,3,2024.99,6074.97,5694.2800
SO43902,12,220,566,2,20.19,40.38,24.0600
SO43902,13,304,566,1,714.70,714.70,617.0300
SO43902,14,296,566,1,714.70,714.70,617.0300
SO43902,15,223,566,2,5.19,10.38,11.4100
SO43902,16,300,566,4,809.76,3239.04,2796.3700
SO43902,17,235,566,1,28.84,28.84,31.7200
SO43902,18,215,566,1,20.19,20.19,12.0300
SO43902,19,218,566,6,5.70,34.20,20.3800
SO43902,20,293,566,1,722.59,722.59,623.8400
SO43903,1,212,63,1,20.19,20.19,12.0300
SO43904,1,317,255,1,874.79,874.79,884.7100
SO43904,2,262,255,2,183.94,367.88,362.9700
SO43904,3,275,255,1,356.90,356.90,352.1400
SO43904,4,328,255,4,419.46,1677.84,1652.5900
SO43904,5,322,255,1,419.46,419.46,413.1500
SO43904,6,316,255,1,874.79,874.79,884.7100
SO43904,7,314,255,2,2146.96,4293.92,4342.5900
SO43904,8,324,255,2,419.46,838.92,826.2900
SO43904,9,270,255,1,183.94,183.94,181.4900
SO43904,10,285,255,1,178.58,178.58,176.2000
SO43904,11,326,255,1,419.46,419.46,413.1500
SO43904,12,319,255,1,874.79,874.79,884.7100
SO43905,1,342,612,5,419.46,2097.30,2065.7300
SO43905,2,262,612,2,183.94,367.88,362.9700
SO43905,3,314,612,1,2146.96,2146.96,2171.2900
SO43905,4,328,612,1,419.46,419.46,413.1500
SO43905,5,332,612,1,419.46,419.46,413.1500
SO43905,6,285,612,1,178.58,178.58,176.2000
SO43905,7,326,612,1,419.46,419.46,413.1500
SO43905,8,319,612,2,874.79,1749.58,1769.4200
SO43905,9,270,612,2,183.94,367.88,362.9700
SO43905,10,316,612,1,874.79,874.79,884.7100
SO43905,11,324,612,2,419.46,838.92,826.2900
SO43906,1,348,309,5,2024.99,10124.95,9490.4700
SO43906,2,350,309,2,2024.99,4049.98,3796.1900
SO43906,3,218,309,26,4.75,123.50,88.3000
SO43906,4,351,309,1,2024.99,2024.99,1898.0900
SO43906,5,232,309,5,28.84,144.20,158.6200
SO43906,6,229,309,3,28.84,86.52,95.1700
SO43906,7,223,309,7,5.19,36.33,39.9400
SO43906,8,345,309,1,2039.99,2039.99,1912.1500
SO43906,9,347,309,3,2039.99,6119.97,5736.4600
SO43906,10,346,309,1,2039.99,2039.99,1912.1500
SO43906,11,349,309,3,2024.99,6074.97,5694.2800
SO43906,12,215,309,1,20.19,20.19,12.0300
SO43906,13,220,309,2,20.19,40.38,24.0600
SO43906,14,235,309,2,28.84,57.68,63.4500
SO43907,1,232,342,2,28.84,57.68,63.4500
SO43907,2,330,342,2,419.46,838.92,826.2900
SO43907,3,272,342,2,183.94,367.88,362.9700
SO43907,4,253,342,2,178.58,357.16,352.4000
SO43907,5,332,342,1,419.46,419.46,413.1500
SO43907,6,229,342,1,28.84,28.84,31.7200
SO43907,7,314,342,1,2146.96,2146.96,2171.2900
SO43907,8,326,342,5,419.46,2097.30,2065.7300
SO43907,9,212,342,2,20.19,40.38,24.0600
SO43907,10,324,342,4,419.46,1677.84,1652.5900
SO43907,11,215,342,1,20.19,20.19,12.0300
SO43907,12,322,342,3,419.46,1258.38,1239.4400
SO43907,13,270,342,1,183.94,183.94,181.4900
SO43907,14,220,342,1,20.19,20.19,12.0300
SO43907,15,328,342,4,419.46,1677.84,1652.5900
SO43907,16,285,342,1,178.58,178.58,176.2000
SO43907,17,264,342,1,183.94,183.94,181.4900
